2007;5;1
2008;3;1
2009;6;2
2010;7;1
2011;7;1
2012;8;1
2013;7;1
2014;6;1
2015;7;1
2016;7;1
2017;9;2
2018;8;2
2019;8;3
2020;11;2
2021;7;2
2022;6;1
